year,month,radiationtype,radiation
2008,1,dni,281321
2008,2,dni,217959
2008,3,dni,221046
2008,4,dni,224406
2008,5,dni,249016
2008,6,dni,186148
2008,7,dni,227888
2008,8,dni,196250
2008,9,dni,211703
2008,10,dni,249896
2008,11,dni,154182
2008,12,dni,198789
2009,1,dni,228661
2009,2,dni,220734
2009,3,dni,253302
2009,4,dni,214094
2009,5,dni,191006
2009,6,dni,185674
2009,7,dni,210365
2009,8,dni,207097
2009,9,dni,217480
2009,10,dni,282822
2009,11,dni,168501
2009,12,dni,241293
2010,1,dni,234510
2010,2,dni,195546
2010,3,dni,224227
2010,4,dni,192175
2010,5,dni,195226
2010,6,dni,200991
2010,7,dni,134279
2010,8,dni,192835
2010,9,dni,172582
2010,10,dni,207558
2010,11,dni,256813
2010,12,dni,264685
2011,1,dni,266210
2011,2,dni,165651
2011,3,dni,141015
2011,4,dni,256550
2011,5,dni,194342
2011,6,dni,208091
2011,7,dni,184359
2011,8,dni,243956
2011,9,dni,242563
2011,10,dni,191937
2011,11,dni,197877
2011,12,dni,226952
2012,1,dni,222888
2012,2,dni,231299
2012,3,dni,204195
2012,4,dni,189287
2012,5,dni,212669
2012,6,dni,157974
2012,7,dni,178962
2012,8,dni,197130
2012,9,dni,196834
2012,10,dni,245409
2012,11,dni,217471
2012,12,dni,213412
2013,1,dni,261836
2013,2,dni,198107
2013,3,dni,230138
2013,4,dni,232745
2013,5,dni,179829
2013,6,dni,129244
2013,7,dni,218316
2013,8,dni,247281
2013,9,dni,230536
2013,10,dni,274063
2013,11,dni,212484
2013,12,dni,207436
2014,1,dni,221578
2014,2,dni,197801
2014,3,dni,252489
2014,4,dni,195837
2014,5,dni,181901
2014,6,dni,215337
2014,7,dni,214481
2014,8,dni,255756
2014,9,dni,239485
2014,10,dni,258754
2014,11,dni,190132
2014,12,dni,223544
2015,1,dni,201212
2015,2,dni,253918
2015,3,dni,255858
2015,4,dni,205109
2015,5,dni,175532
2015,6,dni,193803
2015,7,dni,211536
2015,8,dni,215493
2015,9,dni,257360
2015,10,dni,259780
2015,11,dni,265386
2015,12,dni,166807
2016,1,dni,210926
2016,2,dni,224997
2016,3,dni,185916
2016,4,dni,209336
2016,5,dni,131938
2016,6,dni,137860
2016,7,dni,150829
2016,8,dni,161684
2016,9,dni,151011
2016,10,dni,231040
2016,11,dni,246859
2016,12,dni,158496
2017,1,dni,215553
2017,2,dni,258808
2017,3,dni,238687
2017,4,dni,191978
2017,5,dni,225635
2017,6,dni,191712
2017,7,dni,205401
2017,8,dni,233809
2017,9,dni,242260
2017,10,dni,268497
2017,11,dni,240494
2017,12,dni,249120
2018,1,dni,273151
2018,2,dni,251409
2018,3,dni,272619
2018,4,dni,222059
2018,5,dni,210323
2018,6,dni,208381
2018,7,dni,219872
2018,8,dni,0
